 The UK’s recommended FOPNL,Responding as ..,Are you responding as ....?,Break,Please confirm your age,Parental permission,I am the parent or guardian of the child/young person responding to this survey,Please give your permission for your child to contribute to this consultation,Email consent,Would you like to receive updates about other Department of Health and Social Care consultations?,Is it okay for the Department of Health and Social Care to contact you by email about your response?,Demographic questions,What is your age?,How would you describe your gender?,What is your ethnicity? Choose one option that best describes your ethnic group or background,Which area of the UK do you live in?,Are you a parent or guardian for a child under the age of 16?,Break,How many children under the age of 16 do you have?,What is your current income?,Do you consider yourself to be disabled?,Do you have a long term condition?,If you would like to specify your long term condition please provide further details,Which of these best describes you/your profession?,What is your profession?,{{Organisation-Business}},What is the name of your {{organisation-business}}?,What is your role in the {{Organisation-Business}}?,How would you describe the work of your {{Organisation-Business}}?,How many employees does your business or organisation have?,Where does your {{organisation-business}} operate? ,Multiple traffic light label for food and drink businesses,Do you feature a Front of Pack Nutrition Label on your products?,Break,Is the label the Government approved Multiple Traffic Light labelling system?,Why does your business not use any Front of Pack Nutrition Labelling?,Break,Please explain what Front of Pack Nutrition Labelling your business features on its products and why you chose this over the Government recommended label.,What percentage of your product portfolio carries Multiple Traffic Light labelling?,What percentage of your product portfolio carries this form of Front of Pack Nutrition Labelling?,What would incentivise you to use Front of Pack Nutrition Labelling on your products in the future?,Break,What products do not carry Front of Pack Nutrition Labelling on and why?,What products do not carry Multiple Traffic Light label on and why?,When adopting the Multiple Traffic Light Label - did you incur costs over and above existing labelling cycles? Please quantify these costs.,Why does your business not use the Government recommended Multiple Traffic Light labelling on your products?,Did the introduction of Multiple Traffic Light influence any reformulation of your products?,What would encourage you to adopt Multiple Traffic Light labelling on your products?,"In principle, would your business support a proposal to display the same Front of Pack Nutritional label on your products?",Multiple traffic light label for the public,Do you use the Multiple Traffic Light label to make choices about the food and drinks that you buy?,Please explain your choice,Clear,Informative,"Individual nutrients (fat, saturates, sugar, salt)","Use of red, amber and green colours",Reference intakes,Portion size,How could the Multiple Traffic Light label be made easier to use?,Would you find it helpful if more products displayed the same Front of Pack Nutritional label?,New international examples,"Do you think you would be more likely to adopt one of these labels on your products, compared to current Multiple Traffic Light label?",Do you think you would be likely to use one of these labels more when shopping compared to current Multiple Traffic Light label?,Break,Which label would you be more likely to use?,Break,Use of five colours,Use of letters,Lack of specific nutrition information and portion size,Providing a single score for a product to indicate overall healthfulness,Other (please specify),Use of colour (black and white only),Highlighting only less healthy options,Lack of specific nutrition information and portion size,Other (please specify),Understanding or identification of healthier choices,Please upload evidence,Healthier purchasing behaviours,Please upload evidence,Additional Considerations,Understanding or identification of healthier choices,Healthier purchasing behaviours,Link to Dietary Advice,Do you think the Government should ensure that the recommended front of pack nutritional label reflects latest dietary advice on free sugar?, Please explain your answer:,Do you think the Government should ensure that the recommended front of pack nutritional label reflects the latest dietary advice on fibre?, Please explain your answer:,Public Sector Equality Duty,"Do you think that Front of Pack Nutritional Labelling is likely to have an impact on people on the basis of their age, sex, race, religion, sexual orientation, pregnancy and maternity, disability, gender reassignment and marriage/civil partnership?",Please  provide relevant evidence,"Eliminating discrimination, harassment, victimisation and any other conduct that is prohibited by or under the Equality Act 2010",Advancing equality of opportunity between persons who share a relevant protected characteristic and persons who do not share it?,Fostering good relations between persons who share a relevant protected characteristic and persons who do not share it?, Please explain which aims it would help achieve and how. ,Could the proposals be changed so that they are more effective?,"If you think that proposals could be changed to be more effective, please explain what changes would be needed",Socio-economic considerations,Do you think that the proposals in this consultation could impact on people from more deprived backgrounds?,Please explain your answer and provide relevant evidence,Upload evidence,Technical Annex,on the provisional list of evaluation criteria?,Please provide your comments.,on the provisional list of costs and benefits?,Please provide your comments.,on the evidence and commentary provided for the labelling schemes?, Please provide your comments.,If you have additional documents please provide them here.,Before you submit your response,How satisfied are you with the consultation process?,How did you hear about the consultation?,On which social media channel did you hear about the consultation?,What could we do better?,Response ID,Completed
360,,an individual,,16 or over,,,,,No,No,,40 - 49,Male (including transgender men),White,South East,No,,,Prefer not to say,No,No,,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,I look at the more detailed table,I do not have a view,I do not have a view,Moderate,Very easy,Somewhat difficult,Moderate,"I want very clear and unmissable labelling warning of Halal and Kosher products, eg &#34;NON-COMPLIANT SLAUGHTER. This product has taken advantage of religious exemptions to avoid mainstream animal welfare law.&#34;",Yes,,,I do not know,,,,I do not have a view,I do not have a view,Dislike,Dislike,Lack of warning re non-compliant religiously exempt slaughter procedures.,I do not have a view,I do not have a view,Dislike,Lack of warning re non-compliant religiously exempt slaughter procedures.,I do not know,,I do not know,,,I need more prominent labelling to warn of animal cruelty considerations. in methods of slaughter. eg NON-COMPLIANT SLAUGHTER: This product has taken advantage of legal religious exemptions to bypass main laws on humane slaughter procedures. With a large logo involving an unmistakeable death symbol combined with a no-entry-style motif.,"A large, clearly visible logo indicating use of humane slaughter procedures. This product involves only slaughter procedures fully in accordance with UK animal welfare laws painfully arrived at over many generations.",,Yes,,Yes,,,,"It is gives inadequate warning of the use of religious exemptions from animal welfare laws, ignoring the beliefs of people who object to such exemptions, and object to hidden financial contributions to religious certification bodies.",No,No,No,"None of those. Fails to adequately support those who wish to avoid accidental support for religious practices that run counter to mainstream animal welfare laws, and object to consuming such products, or giving financial support to such practices.",Yes,"Very prominent warnings of religiously exempt avoidance of mainstream animal welfare practices. Both by prominent logos or symbols, and by a brief small-text explanation of the use of such exemptions to avoid the general law. Example : &#34;Not slaughtered in accordance with mainstream animal welfare laws&#34;",,I do not know,,,,No,,No,,No,,,,Somewhat satisfied,Social Media,Twitter,"Recognise that labelling is to assist people to make rational and informed choice about what they purchase to eat, and that must include non-nutrition based criteria. Such as any deviations from mainstream animal welfare law by means of religious exemptions. Recognise that objections to these exemptions deserve at least as much respect and support as the religious reasons for which these exemptions have been given. It is far too easy to accidentally support procedures of which you would disapprove if it was made clearer. Many don't realise what Halal and Kosher actually mean, for instance.",7317af91-27ba-4ff8-a670-cb69da1013dd,11/09/2020 10:42
361,,an individual,,16 or over,,,,,No,No,,40 - 49,Female (including transgender women),Mixed/Multiple ethnic groups,South East,Yes,,2,"£20,000 to £39,000",No,No,,Government/civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Yes,Yes,Moderate,Very easy,Moderate,Difficult,,Yes,,,Yes,,Nutri-score,,Like,Like,Like,Like,,Dislike,Dislike,Like,,No,,No,,,,,,Yes,,Yes,,,Yes,,No,No,No,,I don't know,,,Yes,Help make better choices using a simpler system but whilst healthier foods are more expensive the poorer communities will continue to be disadvantaged ,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Somewhat satisfied,Social Media,Another government department,,a28934bc-2679-47c8-9abf-8ab5538a65a9,11/09/2020 10:20
362,,an individual,,16 or over,,,,,No,No,,30 - 39,Female (including transgender women),White,North West,No,,,"£20,000 to £39,000",No,No,,Other public sector,Postdoctoral researcher ,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,"I pay more attention to calories than the colours, but seeing a lot of red would put me off one choice and more likely to choose one with more green ",Yes,Yes,Very easy,Very easy,Difficult,Somewhat difficult,The reference intakes are misleading. The majority of people don’t need 2000 calories per day. This should be better educated to the public,Yes,,,Yes,,Nutri-score,,Like,Like,Like,Like,Provides a better overview of the product as a whole ,Dislike,Like,Dislike,,I do not know,,I do not know,,,"Don’t have the 2000 reference calorie intake! Just say how many calories. Instead of the ‘% of average daily calories intake’, perhaps have a message telling people to calculate their own recommended calorie intake, a QR code or very short URL to direct them to a calculator ",,,Yes,"A lot of people are still unaware of the health issues caused by excess sugar, instead they still focus on fat content and calories. Also useful for people with blood sugar health issues ",No,"Would be better to just emphasise high fibre products as being a good source of fibre, such as with a banner like on cereals. Most products will be a minimal source of dietary fibre",,No,,No,No,No,,I don't know,,,I do not know,,,,No,,No,,No,,,,Somewhat satisfied,Social Media,Department of Health & Social Care,,31e1262a-910b-4093-b05f-c4b03a9bb44f,11/09/2020 09:56
363,,an individual,,16 or over,,,,,No,No,,50 - 59,Male (including transgender men),White,East of England,No,,,"Less than £20,000",No,Yes,,Retired,Volunteer ,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,"I use it when buying something different, or something for the first time, or when comparing products.",Yes,Yes,Very easy,Very easy,Moderate,Somewhat difficult,"Be realistic and consistent on portion sizes, they often quote the figures against very small portion sizes which are unrealistic.",Yes,,,No,,,,Like,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,"The lack of specific information makes it very difficult to control your diet, especially if you need to control specific aspects such as calories or sodium content.",I do not know,,I do not know,,,,,,Yes,,Yes,,,I do not know,,I do not know,I do not know,I do not know,,Yes,"Build and enhance the current system, which generally works well, but needs some minor improvements.",,I do not know,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Disappointed,Social Media,Department of Health & Social Care,,4327ab2d-48c2-438c-86ee-2e32a4f11afe,11/09/2020 09:54
364,,an individual,,16 or over,,,,,No,Yes,,30 - 39,Female (including transgender women),White,North East,Yes,,1,"£20,000 to £39,000",No,Yes,Asthma ,Other public sector,Children's social worker,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,If I am deciding between two products I would use the traffic lights to inform my decision and choose the one with lower numbers. ,No,Yes,Easy,Very easy,Somewhat difficult,Difficult,I feel it should be for the total amount of product and not per serving. Some people may choose to have more than one serving or not measure this out any way. ,Yes,,,Yes,,Nutri-score,,Like,Like,Dislike,Dislike,,Dislike,Dislike,Dislike,People will ignore this if they want a treat and it does not help make an informed choice ,I do not know,,I do not know,,,,,,Yes,"Particularly good when making choices for children in order to protect their weight, health and teeth ",Yes,People do not get enough fibre in their diets and so many people suffer with digestion problems which could be easily resolved with a change of fibre intake. ,,No,I don't think so. People from all groups should be concerned about their health ,No,No,No,,Yes,I think we need a combination of the traffic light and nutri labelling designs. This gives a clear warning of foods that should be consumed in moderation and would also provide quick health information. Particularly good for parents who might have to shop in a hurry or have children demanding attention whilst trying to shop! ,,I do not know,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Department of Health & Social Care,,6fad3aa4-b8b1-4b72-9f69-4680e62825c3,11/09/2020 09:52
365,,an individual,,16 or over,,,,,No,Yes,,60 - 69,Female (including transgender women),White,Yorkshire & Humber,No,,,"Less than £20,000",No,No,,Retired,Post Office counter clerk ,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,I choose foods that are healthy with occasional treats,Yes,Yes,Easy,Very easy,Moderate,Somewhat difficult,,Yes,,,No,,,,Like,Like,Dislike,Dislike,I like to make my own decisions based on the information given.,Dislike,Dislike,Dislike,,No,,No,,,,,,Yes,Info needed to make healthy choices,Yes,Fibre is important as well nutrients ,,No,,No,No,No,,No,,,Yes,Labelling that is easy to understand and act on is essential,,,No,,No,,No,,,,Somewhat satisfied,Social Media,,,2e7dd6ac-6c8e-47a3-9437-5cb253ddb558,11/09/2020 09:46
366,,an individual,,16 or over,,,,,Yes,Yes,,30 - 39,Male (including transgender men),Asian/British Asian,West Midlands,Yes,,2,"£40,000 to £59,000",No,No,,Private sector,Automotive System Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Yes,Yes,Moderate,Very easy,Easy,Difficult,,Yes,,,Yes,,Nutri-score,,Like,Like,Dislike,Dislike,,Dislike,Dislike,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,No,,I do not know,I do not know,Yes,,Yes,,,No,,,,No,,No,,No,,,,Somewhat satisfied,Social Media,Department of Health & Social Care,,448d45d8-96c3-405e-afc3-516014593335,11/09/2020 09:43
367,,an individual,,16 or over,,,,,No,Yes,,60 - 69,Prefer not to say,Prefer not to say,South East,No,,,Prefer not to say,Yes,Yes,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Yes,Yes,Easy,Easy,Easy,Somewhat difficult,It’s wrong to use red/green symbols for essential information as a significant number of people have a condition where it’s not possible to tell one from the other. ,Yes,,,I do not know,,,,Dislike,Like,Dislike,Dislike,"It’s essential to know all ingredients in a product, many products have writing on them that is so small or in a very pale colour that it’s impossible to read without a magnifying glass. ",Like,Dislike,Like,,I do not know,,No,,,Clarity is the key to all the issues raised in this questionnaire. Honesty is the other. ,,,Yes,The more advice about sugars the better. ,Yes,"It’s essential to know how much and what type of dietary fibre is contained in a product, especially to people who take fibre as a medical addition to their diet. ",,No,"As I have said, clarity is key. If a mistake is made which affects the above list, it will come to light. It’s ok to get something a bit wrong when trying out new ways of communication. ",Yes,Yes,Yes,"I keep saying the same thing, but clarity, honesty and consistency are the best ways to communicate. ",Yes,See my previous comments. ,,Yes,Keep all information clear and honest. No euphemistic ways of communicating. ,,,No,,I do not have a view,,I do not have a view,,,,Somewhat satisfied,Social Media,Another government department,"Keep your questionnaires simple, you’ll get a better response. This one is complicated and too long. You need a “consultation light” version. ",f870e0da-dea3-4406-a3fa-362084a516ce,11/09/2020 09:36
368,,an individual,,16 or over,,,,,No,No,,16 - 19,Female (including transgender women),White,East Midlands,No,,,"Less than £20,000",No,No,,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,,Yes,Yes,Very easy,Very easy,Easy,Easy,Realistic portion suggestions. ,Yes,,,Yes,,Nutri-score,,Like,Like,Dislike,Like,,Dislike,Dislike,Dislike,,I do not know,,I do not know,,,,,,Yes,,Yes,,,No,,No,No,No,,I don't know,,,No,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Twitter ,,6e7566ce-cbda-483e-8f1a-c7e2205d8929,11/09/2020 09:32
369,,an individual,,16 or over,,,,,No,No,,50 - 59,Male (including transgender men),White,East of England,No,,,"Less than £20,000",No,Yes,Granmal Epilepsy,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,No,No,Easy,Easy,Easy,Easy,,No,,,No,,,,Dislike,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,No,,No,,,No,,No,No,No,,Yes,,,No,,,,No,,No,,No,,,,Disappointed,Social Media,Twitter,,7f6b03b0-0cd0-4b85-879e-55d963f531cc,11/09/2020 09:30
370,,an individual,,16 or over,,,,,No,No,,60 - 69,Female (including transgender women),White,South East,No,,,Prefer not to say,No,Prefer not to say,,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,Always,I like to know what I am eating,Yes,Yes,Very easy,Very easy,Very easy,Very easy,,Yes,,,No,,,,I do not have a view,I do not have a view,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,Yes,,Yes,,,No,,No,No,No,,No,,,No,,,,No,,No,,No,,,,Very satisfied,Social Media,Department of Health & Social Care,,628d3565-d498-4109-ae70-b7be7acf95fd,11/09/2020 09:28
371,,an individual,,16 or over,,,,,No,No,,40 - 49,Male (including transgender men),White,Scotland,No,,,Prefer not to say,No,No,,Private sector,Computer Scientist,,,,,,,,,,,,,,,,,,,,,,,,,,Never,Badly designed - too much information shown,No,No,Difficult,Difficult,Difficult,Difficult,"The headings energy, fats, saturates, sugars etc should not have the coloured background. Only the percentage for each should be shown. The exact amount in calories or grams can go somewhere else e.g. on the back of pack label. The label could have a white background with black text for each heading, then have the percentage in coloured font depending on the traffic light level.",No,,,Yes,,Nutri-score,,Like,Like,Like,Like,,I do not have a view,I do not have a view,I do not have a view,You should have translated it.,I do not know,,I do not know,,,,,,No,,Yes,,,No,,No,No,No,,I don't know,,,No,,,,No,,No,,No,,,,Disappointed,Social Media,Department of Health & Social Care,Translate the Chilean label before running the consultation,84a31a93-a89e-4ab6-b656-c29b29737d7c,11/09/2020 09:28
372,,an individual,,16 or over,,,,,No,Yes,,20 - 24,Male (including transgender men),White,London,No,,,"Less than £20,000",No,No,,Student,Student,,,,,,,,,,,,,,,,,,,,,,,,,,Always,,Yes,Yes,Easy,Easy,Easy,Somewhat difficult,,Yes,,,Yes,,"Chile,Nutri-score",,Like,Like,Dislike,Like,,Dislike,Dislike,Dislike,,No,,No,,,,,,Yes,,Yes,,,Yes,,I do not know,I do not know,Yes,,I don't know,,,Yes,,,,No,,No,,No,,,,Satisfied,Social Media,Department of Health & Social Care,,cff49f55-2b34-4575-bba1-06f97d2ac5c9,11/09/2020 09:26
373,,an individual,,16 or over,,,,,Yes,Yes,,40 - 49,Female (including transgender women),White,East of England,Yes,,2,"£20,000 to £39,000",No,No,,Government/civil service,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,Always,It’s easier to spot the colours and to try and make healthier choices but choosing options with more green and less red indicators.,Yes,Yes,Very easy,Very easy,Moderate,Moderate,,Yes,,,No,,,,Like,Like,Dislike,Dislike,It seems unnecessary if the current system gives all the info that I need.,Dislike,Dislike,Dislike,Doesn’t catch the eye and not as informative as the current traffic light system.,I do not know,,I do not know,,,,,,No,Most people will not know what ‘free sugars’ are. Too much info on packaging will switch people off reading it.,No,See previous answer on too much info/wording,,Yes,At different times in people’s lives they are more sensitive to health and nutrition such as during pregnancy or illness.,I do not know,I do not know,I do not know,If everyone is receiving the same info then it achieves equality unless you’re wanted to print it in multiple languages. They’re aren’t 2 genders now so it wouldn’t be possible to print recommended advice for everyone. A general guide works for most.,I don't know,See answer above,,Yes,"Only will better education and information within those areas. Deprived areas need education on cooking healthy meals on a budget rather than being tempted by cheap, highly processed ‘bargains’ that need very little cooking. Home economics needs to be back in schools for everyone.",,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Facebook ,"Don’t make costly unnecessary changes on packaging when other changes such as education on cooking healthy food, budgeting and nutrition and  within schools is so much more important.",86592212-722b-4d69-88f3-c07dc538c3d4,11/09/2020 09:25
374,,an individual,,16 or over,,,,,No,Yes,,25 - 29,Male (including transgender men),White,East Midlands,No,,,"£60,000 to £99,000",No,No,,Private sector,Software engineer,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,"Not always available, and servings per package is not always clear",Yes,No,Easy,Difficult,Somewhat difficult,Difficult,Include number of servings per package in clear quantities,Yes,,,No,,,,Like,I do not have a view,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,"Australian Health Star ratings. These include an overall score and nutrient breakdown, along with a clear portion size.",,,Yes,,Yes,,,No,,No,No,No,,I don't know,,,I do not know,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Department of Health & Social Care,,5de9c4ae-edc7-48ff-8ce5-078b267ef2e1,11/09/2020 09:25
375,,an individual,,16 or over,,,,,Yes,Yes,,20 - 24,Female (including transgender women),White,South East,No,,,"Less than £20,000",No,Yes,Asthma ,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Yes,Yes,I do not have a view,Very easy,Somewhat difficult,Difficult,"Make items so that it isn't per 100g, my dad is insulin dependent type 1 diabetic and it makes it a lot harder for him to make food choices at the supermarket when items are 1 serving but done per 100g",Yes,,,Yes,,Nutri-score,,Like,I do not have a view,Dislike,Like,,Dislike,Like,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,I do not know,,No,I do not know,I do not know,,I don't know,,,Yes,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Somewhat satisfied,Social Media,,,97605a77-1e79-42f0-9fd3-af5855add553,11/09/2020 09:21
376,,an individual,,16 or over,,,,,No,Yes,,25 - 29,Male (including transgender men),White,West Midlands,No,,,"£20,000 to £39,000",No,No,,Private sector,,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,,Yes,Yes,Very easy,Very easy,Very easy,Moderate,,Yes,,,No,,,,Like,Dislike,Dislike,Like,,Dislike,Dislike,Dislike,,No,,No,,,,,,No,,Yes,,,No,,I do not know,I do not know,I do not know,,I don't know,,,No,,,,No,,No,,No,,,,Somewhat satisfied,Social Media,Department of Health & Social Care,,e2e39836-0432-4bba-8277-94839bb35acc,11/09/2020 09:19
377,,an individual,,16 or over,,,,,No,No,,30 - 39,Male (including transgender men),White,Scotland,No,,,"£20,000 to £39,000",Yes,Yes,,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,Always,Being on a diet the traffic light system is vital ,Yes,Yes,Moderate,Very easy,Moderate,Easy,,Yes,,,No,,,,Like,Dislike,Dislike,Like,,Dislike,I do not have a view,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,No,,No,Yes,Yes,,No,,,Yes,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Department of Health & Social Care,,a025adfa-9462-4672-97af-b513e3e7121a,11/09/2020 09:19
378,,an individual,,16 or over,,,,,Yes,Yes,,25 - 29,Female (including transgender women),White,South East,No,,,"£20,000 to £39,000",No,No,,Charity/third sector,IT service manager,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,"Always check calories, sugar",Yes,Yes,Very easy,Very easy,Very easy,Difficult,It is very frustrating when an item has a misleading portion size e.g. when a small bottle of soda is two portions... ,Yes,,,Yes,,Nutri-score,,Like,Like,Dislike,Like,,Dislike,Like,Dislike,,No,,No,,,,,,Yes,"The nutritional label is only meaningful if it reflects our current understandings of healthy nutrition. To avoid consumer confusion, there should be a consistent message. ",Yes,"The nutritional label is only meaningful if it reflects our current understandings of healthy nutrition. To avoid consumer confusion, there should be a consistent message. ",,I do not know,,I do not know,I do not know,I do not know,,I don't know,,,Yes,"Clearer messaging on nutrition.  'At a glance' healthiness grade could simplify decision making.  Need for joined up, up to date guidance, as there's a lot of consumer confusion. ",,,I do not have a view,,I do not have a view,,I do not have a view,,,,Very satisfied,Social Media,Department of Health & Social Care,,a11cf4ab-f9ab-4ddd-a069-b981a1d787c7,11/09/2020 09:18
379,,an individual,,16 or over,,,,,No,No,,40 - 49,Female (including transgender women),White,North East,No,,,Prefer not to say,Yes,Yes,,Other public sector,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,"I avoid processed food, but when I do buy/try something I study the nutritional content carefully. If it was ridiculously high in sugar I wouldn’t buy it. The traffic light system is an easy way to glance at it but I still read the bac carefully ",Yes,Yes,Very easy,Very easy,Moderate,Moderate,If it was the same on all products eg per pack or per portion - it seems to vary - you often have to work out how many portions there are or double the figures. ,Yes,,,No,,,,Like,Like,Dislike,Dislike,,Dislike,Dislike,Dislike,,I do not know,,I do not know,,,,,,I do not know,,Yes,,,No,,I do not know,I do not know,I do not know,,I don't know,,,Yes,,,,No,,No,,No,,,,Satisfied,Social Media,Department of Health & Social Care,,bbea5fbf-bdd7-4a13-a89c-8dc8e2f767f2,11/09/2020 09:18
380,,an individual,,16 or over,,,,,Yes,Yes,,25 - 29,Female (including transgender women),White,London,No,,,"£20,000 to £39,000",No,No,,Student,Head receptionist and full time student,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Yes,Yes,Very easy,Very easy,Very easy,Very easy,,Yes,,,Yes,,"Chile,Nutri-score",,Like,Like,Dislike,Like,I’d like the nutritional information and portion size in the back of the package and the nutri-score on the front for and easy and straightforward shopping. ,Like,I do not have a view,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,No,,No,I do not know,I do not know,,I don't know,,,No,,,,No,,No,,No,,,,Very satisfied,Social Media,Another government department,,ffab9754-62e7-4aa4-8600-d87a26cf7af8,11/09/2020 09:17
381,,an individual,,16 or over,,,,,No,No,,20 - 24,Female (including transgender women),White,East Midlands,No,,,"Less than £20,000",No,No,,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,,Yes,Yes,Very easy,Very easy,Very easy,Moderate,,Yes,,,I do not know,,,,Like,Like,Dislike,Dislike,,Dislike,Dislike,Dislike,,,,,,,,,,,,,,,Yes,,No,Yes,No,,Yes,,,No,,,,,,,,,,,,Satisfied,Website (non-government),Department of Health & Social Care,,c89bbaf2-4db8-422e-b802-4898f169ac15,11/09/2020 09:15
382,,an individual,,16 or over,,,,,Yes,Yes,,40 - 49,Male (including transgender men),Asian/British Asian,East Midlands,Yes,,1,"£60,000 to £99,000",No,Yes,,Private sector,,,,,,,,,,,,,,,,,,,,,,,,,,,Always,"Low on sugars, salt",Yes,Yes,Very easy,Very easy,Moderate,Somewhat difficult,,Yes,,,No,,,,Like,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,,I do not know,,I do not know,,,,,,Yes,,Yes,,,No,,I do not know,No,Yes,,I don't know,,,No,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Department of Health & Social Care,,e95fa784-945c-4a12-9fa1-fa3dbe77625c,11/09/2020 09:14
383,,an individual,,16 or over,,,,,No,No,,20 - 24,Female (including transgender women),Latin American ,South West,No,,,"Less than £20,000",Yes,Yes,Mental disorders ,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,It’s never caught my attention,I do not have a view,Yes,Moderate,Moderate,Somewhat difficult,Easy,Yes be bigger,Yes,,,Yes,,Chile,,Like,Dislike,Dislike,Dislike,,Like,Like,Dislike,,I do not know,,I do not know,,,,,,Yes,,Yes,,,I do not know,,No,No,No,,I don't know,,,Yes,,,,No,,No,,No,,,,Disappointed,Social Media,Department of Health & Social Care,Make it easier to understand for individuals ,d79f4211-5ca7-4967-8fe1-c535945319ae,11/09/2020 09:13
384,,an individual,,16 or over,,,,,No,No,,40 - 49,Male (including transgender men),White,East Midlands,No,,,"£20,000 to £39,000",No,No,,Other public sector,Administration,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,,Yes,Yes,Easy,Easy,Easy,Moderate,,Yes,,,No,,,,Like,Like,Dislike,Like,,Like,Dislike,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,No,,No,No,No,,I don't know,,,No,,,,No,,No,,No,,,,Satisfied,Social Media,Department of Health & Social Care,,7723c60a-ad8a-4ac1-9448-cd3c1ce7591f,11/09/2020 09:11
385,,an individual,,16 or over,,,,,Yes,Yes,,50 - 59,Male (including transgender men),White,East Midlands,No,,,"£40,000 to £59,000",No,Yes,Asthma ,Private sector,Bank employee ,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,I care about my diet,Yes,Yes,Very easy,Easy,Easy,Easy,,Yes,,,Yes,,Nutri-score,,Like,Like,Like,Like,,Dislike,Dislike,Dislike,,Yes,,Yes,,,,,,Yes,,Yes,,,No,,No,No,No,,No,,,Yes,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Social Media,Department of Health & Social Care,,9fd0cb8d-9cf1-4381-8beb-f429651c0eb3,11/09/2020 09:10
386,,an individual,,16 or over,,,,,No,No,,50 - 59,Female (including transgender women),Mixed/Multiple ethnic groups,East Midlands,Yes,,4,"£40,000 to £59,000",No,No,,Social care,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,They are not always clear enough.  Some are quite small or not prominent ,I do not have a view,Yes,Easy,Very easy,Difficult,Difficult,More simplified youre trying to put too much information in the same place.  The traffic lights are enough,Yes,,,No,,,,Dislike,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,No,Sugar free doesn't always mean healthy and people don't always understand that,No,Not sure people understand it,,No,Why?,No,No,No,Why would it? ,Yes,Just simplify the info and stick to the 3 colours ,,No,,,,No,,No,,I do not have a view,,,,Somewhat satisfied,Social Media,Department of Health & Social Care,Use less text.. there were a lot of paragraphs i just skipped because there was too much to read.   There was also a lit that was technically difficult to understand ,3fe8b9b8-036c-497b-ad51-9b7543f92dcd,11/09/2020 09:10
